,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
218,237.19398238340665,237.9893068890098,231.25357474268407,231.53831481933594,30028700,0.0,0.0,MSFT
219,229.5451006306224,231.25358612173252,226.50125078588513,227.72860717773438,28623000,0.0,0.0,MSFT
220,230.60553401218095,236.37902316517145,230.26186823597817,235.86843872070312,35389800,0.0,0.0,MSFT
221,236.73249848259866,240.728762962326,235.30875313249115,238.18568420410156,31934000,0.0,0.0,MSFT
222,238.10711498113173,239.5308452494921,236.0844342572351,237.6554412841797,40234400,0.0,0.0,MSFT
223,230.2324277347602,238.8926620229458,226.71727706998303,236.2513885498047,66526600,0.0,0.0,MSFT
224,239.23628611084743,243.81187403333118,237.61618177352415,243.5074920654297,33454500,0.0,0.0,MSFT
225,244.47956294350342,245.30434278619185,242.35868764883875,243.6645965576172,26498900,0.0,0.0,MSFT
226,240.0807204276458,241.1509865733433,237.81256824363442,238.31333923339844,25867400,0.0,0.0,MSFT
227,239.03991858279355,243.45840142159702,238.5489760451487,243.32093811035156,26541100,0.0,0.0,MSFT
228,243.50747876870054,250.55740584151195,241.02331092985187,248.1714324951172,31259900,0.0,0.0,MSFT
229,254.131528608111,259.89518980059495,252.58996168925287,259.80682373046875,39940400,0.0,0.0,MSFT
230,254.8384743854471,259.414062675439,252.44267227712933,253.67002868652344,29077300,0.0,0.0,MSFT
231,252.77646741867622,253.62087410426602,250.1646498198095,252.11859130859375,22518000,0.0,0.0,MSFT
232,255.8105144830151,263.90123782031543,255.36865421838652,262.7131652832031,50841400,0.0,0.0,MSFT
233,268.25102168143684,271.7465302451499,261.387624446795,261.8982238769531,54686000,0.0,0.0,MSFT
234,268.84012651357125,269.0168886035488,258.039390489122,258.84454345703125,42375100,0.0,0.0,MSFT
235,256.7924175253064,259.30604106753316,255.938182254322,258.333984375,25818500,0.0,0.0,MSFT
236,262.79173001037145,269.62564159022224,262.3105859582913,266.4050598144531,44630900,0.0,0.0,MSFT
237,267.73056646903945,269.9888897329087,264.401962304779,267.2396240234375,37047900,0.0,0.0,MSFT
238,264.11929330764815,266.49156688669603,262.01278189893924,265.1036376953125,28922400,0.68,0.0,MSFT
239,259.8866178016932,262.56403597864954,257.79981231844084,258.0458984375,29603600,0.0,0.0,MSFT
240,255.32910759019907,256.0181306443046,251.99216566482698,254.01991271972656,30000100,0.0,0.0,MSFT
241,250.49597073877874,251.49016824327242,247.6512158869296,248.7143096923828,28397400,0.0,0.0,MSFT
242,250.1120590242694,250.35814511839848,246.42076761233298,247.57244873046875,22491100,0.0,0.0,MSFT
243,251.559058591663,252.8190182527777,246.55858711540606,250.78143310546875,29219100,0.0,0.0,MSFT
244,246.04671856075686,247.07043006861863,244.21583748216142,245.31829833984375,24990900,0.0,0.0,MSFT
245,248.5075555663756,248.861920096605,245.4856115141553,246.24356079101562,21190000,0.0,0.0,MSFT
246,245.17067096137697,247.5527826462789,244.83598244472995,245.5151824951172,22491000,0.0,0.0,MSFT
247,246.8342018468034,247.00153859615037,241.9420088680049,242.4145050048828,27565300,0.0,0.0,MSFT
248,242.6901480387374,247.46421002017698,241.76486177291744,247.1787567138672,24808200,0.0,0.0,MSFT
249,248.24181531401277,251.61810937843563,247.4543367942358,251.29327392578125,30760100,0.0,0.0,MSFT
250,252.41541208786404,256.04764510840005,251.972460138509,252.84852600097656,24109800,0.0,0.0,MSFT
251,252.2874464179105,253.65569949180863,249.42301575717852,250.17111206054688,21473200,0.0,0.0,MSFT
252,250.06283815522548,250.55501034221174,246.88341003286706,249.72816467285156,17340200,0.0,0.0,MSFT
253,251.8150177695167,255.49645659511006,247.6413916729042,248.36981201171875,26653400,0.0,0.0,MSFT
254,247.1491888076624,248.8324092868265,243.72367456979757,244.6981658935547,28333900,0.0,0.0,MSFT
255,243.52680285893817,253.87227229864152,241.8829494842542,249.94473266601562,33339700,0.0,0.0,MSFT
256,252.7304541056199,256.9828296179448,251.85438808848426,256.70721435546875,33620300,0.0,0.0,MSFT
257,255.90988102264944,262.3081199500826,255.15191657038366,261.2843933105469,46028000,0.0,0.0,MSFT
258,261.05798023414945,272.23029562382413,259.1582026765928,271.8759460449219,54768800,0.0,0.0,MSFT
259,273.9037231072477,278.8943271274802,271.99409228395444,275.0553894042969,69527400,0.0,0.0,MSFT
260,272.64368331991255,273.1358554487767,265.6253039559413,267.9680480957031,43466600,0.0,0.0,MSFT
261,270.57662040493403,270.69473693831935,265.3005182751805,269.49383544921875,34558700,0.0,0.0,MSFT
262,269.1197685728432,276.64017464446556,267.91886713354575,268.02716064453125,34873300,0.0,0.0,MSFT
263,273.5886950746026,276.65984491000785,270.8916009314238,273.3130798339844,36610900,0.0,0.0,MSFT
264,272.8996068601629,276.23654848978384,270.97030042393084,276.177490234375,28172000,0.0,0.0,MSFT
